name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Stephen Curry","Golden State Warriors",2017-11-11,2017,3975,1610612744,400974935,3,1,17,0,"Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",138,215,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-11,2017,3975,1610612744,400974935,2,1,14,0,"Jump Shot","2PT Field Goal",18,"Philadelphia 76ers",-108,150,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-11,2017,3975,1610612744,400974935,1,4,36,1,"Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",-205,145,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-11,2017,3975,1610612744,400974935,1,0,04,0,"Jump Shot","3PT Field Goal",24,"Philadelphia 76ers",190,162,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-11,2017,3975,1610612744,400974935,3,8,36,0,"Jump Shot","3PT Field Goal",26,"Philadelphia 76ers",-18,264,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-11,2017,3975,1610612744,400974935,1,3,42,0,"Jump Shot","2PT Field Goal",16,"Philadelphia 76ers",-103,129,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-20,2017,3975,1610612744,400975425,1,1,17,0,"Jump Shot","3PT Field Goal",25,"Houston Rockets",24,256,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-03,2017,3975,1610612744,400975308,3,4,48,1,"Jump Shot","3PT Field Goal",27,"Dallas Mavericks",-96,256,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-12,2017,3975,1610612744,400975592,1,5,36,0,"Jump Shot","3PT Field Goal",25,"Phoenix Suns",66,243,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-20,2017,3975,1610612744,400975425,2,2,00,1,"Jump Shot","3PT Field Goal",24,"Houston Rockets",-79,237,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-20,2017,3975,1610612744,400975425,1,6,57,1,"Jump Shot","3PT Field Goal",26,"Houston Rockets",65,253,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-20,2017,3975,1610612744,400975425,4,5,33,0,"Jump Shot","3PT Field Goal",24,"Houston Rockets",231,95,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-20,2017,3975,1610612744,400975425,2,0,00,0,"Jump Shot","3PT Field Goal",57,"Houston Rockets",-6,572,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-20,2017,3975,1610612744,400975425,3,8,42,1,"Jump Shot","3PT Field Goal",25,"Houston Rockets",214,137,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-20,2017,3975,1610612744,400975425,3,4,23,1,"Jump Shot","3PT Field Goal",26,"Houston Rockets",105,241,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-20,2017,3975,1610612744,400975425,4,1,08,0,"Jump Shot","3PT Field Goal",26,"Houston Rockets",-40,263,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-20,2017,3975,1610612744,400975425,2,4,14,0,"Jump Shot","3PT Field Goal",24,"Houston Rockets",160,185,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-20,2017,3975,1610612744,400975425,3,1,21,1,"Jump Shot","3PT Field Goal",25,"Houston Rockets",-179,185,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-20,2017,3975,1610612744,400975425,1,0,25,0,"Jump Shot","3PT Field Goal",25,"Houston Rockets",-193,171,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-20,2017,3975,1610612744,400975425,1,8,03,0,"Jump Shot","3PT Field Goal",24,"Houston Rockets",-162,187,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-20,2017,3975,1610612744,400975425,4,0,22,0,"Jump Shot","3PT Field Goal",25,"Houston Rockets",-179,181,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-12,2017,3975,1610612744,400975592,3,0,01,0,"Jump Shot","3PT Field Goal",45,"Phoenix Suns",-145,426,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-12,2017,3975,1610612744,400975592,1,8,39,0,"Jump Shot","3PT Field Goal",28,"Phoenix Suns",85,267,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-12,2017,3975,1610612744,400975592,1,11,26,0,"Jump Shot","3PT Field Goal",25,"Phoenix Suns",-5,252,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-12,2017,3975,1610612744,400975592,1,5,18,0,"Jump Shot","3PT Field Goal",25,"Phoenix Suns",116,232,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-12,2017,3975,1610612744,400975592,2,0,35,1,"Jump Shot","3PT Field Goal",26,"Phoenix Suns",132,226,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-12,2017,3975,1610612744,400975592,3,9,39,1,"Jump Shot","3PT Field Goal",27,"Phoenix Suns",-89,263,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-12,2017,3975,1610612744,400975592,1,2,08,1,"Jump Shot","3PT Field Goal",26,"Phoenix Suns",192,180,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-12,2017,3975,1610612744,400975592,1,1,02,1,"Jump Shot","2PT Field Goal",17,"Phoenix Suns",115,138,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-12,2017,3975,1610612744,400975592,1,0,00,0,"Jump Shot","3PT Field Goal",67,"Phoenix Suns",39,676,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-03,2017,3975,1610612744,400975308,3,10,55,0,"Jump Shot","3PT Field Goal",25,"Dallas Mavericks",-207,155,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-26,2017,3975,1610612744,400975646,1,2,00,0,"Jump Shot","2PT Field Goal",18,"New York Knicks",63,177,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-26,2017,3975,1610612744,400975646,2,6,12,0,"Jump Shot","3PT Field Goal",23,"New York Knicks",230,56,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-26,2017,3975,1610612744,400975646,1,4,05,1,"Jump Shot","3PT Field Goal",25,"New York Knicks",-76,247,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-26,2017,3975,1610612744,400975646,1,7,03,0,"Jump Shot","3PT Field Goal",26,"New York Knicks",104,246,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-26,2017,3975,1610612744,400975646,3,10,35,0,"Jump Shot","3PT Field Goal",25,"New York Knicks",-177,183,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-03,2017,3975,1610612744,400975308,4,7,04,0,"Jump Shot","3PT Field Goal",23,"Dallas Mavericks",-234,5,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-03,2017,3975,1610612744,400975308,1,8,18,1,"Jump Shot","3PT Field Goal",29,"Dallas Mavericks",90,285,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-03,2017,3975,1610612744,400975308,3,3,27,0,"Jump Shot","3PT Field Goal",26,"Dallas Mavericks",100,247,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-03,2017,3975,1610612744,400975308,1,2,53,1,"Jump Shot","3PT Field Goal",25,"Dallas Mavericks",-6,257,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-03,2017,3975,1610612744,400975308,1,7,50,0,"Jump Shot","3PT Field Goal",25,"Dallas Mavericks",-150,204,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-03,2017,3975,1610612744,400975308,4,1,03,0,"Jump Shot","3PT Field Goal",27,"Dallas Mavericks",-153,231,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-03,2017,3975,1610612744,400975308,1,0,03,1,"Jump Shot","3PT Field Goal",24,"Dallas Mavericks",-185,155,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-03,2017,3975,1610612744,400975308,2,0,40,1,"Jump Shot","3PT Field Goal",24,"Dallas Mavericks",-79,229,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-03,2017,3975,1610612744,400975308,2,0,20,0,"Jump Shot","3PT Field Goal",22,"Dallas Mavericks",-220,52,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-03,2017,3975,1610612744,400975308,4,0,03,1,"Jump Shot","3PT Field Goal",27,"Dallas Mavericks",3,274,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-03,2017,3975,1610612744,400975308,1,8,43,0,"Jump Shot","3PT Field Goal",22,"Dallas Mavericks",-222,52,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-06,2017,3975,1610612744,400975549,3,0,01,0,"Jump Shot","3PT Field Goal",62,"Oklahoma City Thunder",-171,605,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-28,2017,3975,1610612744,400975663,3,3,54,0,"Jump Shot","3PT Field Goal",24,"Washington Wizards",214,126,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-28,2017,3975,1610612744,400975663,3,2,11,1,"Jump Shot","3PT Field Goal",23,"Washington Wizards",-235,0,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-06,2017,3975,1610612744,400975549,1,2,44,0,"Jump Shot","3PT Field Goal",26,"Oklahoma City Thunder",13,265,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-06,2017,3975,1610612744,400975549,2,0,11,0,"Jump Shot","3PT Field Goal",27,"Oklahoma City Thunder",-6,270,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-06,2017,3975,1610612744,400975549,3,3,39,0,"Jump Shot","3PT Field Goal",26,"Oklahoma City Thunder",36,262,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-06,2017,3975,1610612744,400975549,3,9,52,0,"Jump Shot","3PT Field Goal",23,"Oklahoma City Thunder",225,53,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-30,2017,3975,1610612744,400975497,3,0,24,0,"Jump Shot","3PT Field Goal",22,"Utah Jazz",-229,6,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-30,2017,3975,1610612744,400975497,1,7,36,0,"Jump Shot","3PT Field Goal",25,"Utah Jazz",223,126,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-30,2017,3975,1610612744,400975497,1,4,02,0,"Jump Shot","3PT Field Goal",24,"Utah Jazz",-163,188,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-30,2017,3975,1610612744,400975497,3,2,37,0,"Jump Shot","3PT Field Goal",25,"Utah Jazz",130,225,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-30,2017,3975,1610612744,400975497,3,5,31,0,"Jump Shot","3PT Field Goal",25,"Utah Jazz",163,197,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-28,2017,3975,1610612744,400975663,1,2,22,1,"Jump Shot","3PT Field Goal",27,"Washington Wizards",-124,243,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-28,2017,3975,1610612744,400975663,2,3,36,0,"Jump Shot","3PT Field Goal",27,"Washington Wizards",143,230,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-28,2017,3975,1610612744,400975663,2,1,57,0,"Jump Shot","2PT Field Goal",20,"Washington Wizards",-160,122,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-14,2017,3975,1610612744,400975610,2,4,35,0,"Jump Shot","3PT Field Goal",22,"Portland Trail Blazers",-228,6,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-14,2017,3975,1610612744,400975610,4,5,37,0,"Jump Shot","3PT Field Goal",23,"Portland Trail Blazers",228,69,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-14,2017,3975,1610612744,400975610,1,8,36,0,"Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",-194,151,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-14,2017,3975,1610612744,400975610,4,7,10,1,"Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",-60,243,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-14,2017,3975,1610612744,400975610,3,11,46,1,"Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",198,139,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-14,2017,3975,1610612744,400975610,3,4,28,0,"Jump Shot","3PT Field Goal",23,"Portland Trail Blazers",-228,31,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-06,2017,3975,1610612744,400975549,2,3,48,1,"Layup Shot","2PT Field Goal",2,"Oklahoma City Thunder",-2,23,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-29,2017,3975,1610612744,400975063,1,3,09,0,"Layup Shot","2PT Field Goal",2,"Los Angeles Lakers",-9,23,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-10-17,2017,3975,1610612744,400974438,2,9,14,0,"Layup Shot","2PT Field Goal",2,"Houston Rockets",20,10,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-26,2017,3975,1610612744,400975646,1,0,10,1,"Layup Shot","2PT Field Goal",1,"New York Knicks",-6,10,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-18,2017,3975,1610612744,400974982,1,10,50,1,"Layup Shot","2PT Field Goal",2,"Philadelphia 76ers",25,12,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-29,2017,3975,1610612744,400975063,2,4,42,0,"Layup Shot","2PT Field Goal",2,"Los Angeles Lakers",-11,20,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-12-30,2017,3975,1610612744,400975281,3,6,24,0,"Layup Shot","2PT Field Goal",1,"Memphis Grizzlies",8,15,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-22,2017,3975,1610612744,400975014,3,7,18,1,"Layup Shot","2PT Field Goal",0,"Oklahoma City Thunder",1,3,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-24,2017,3975,1610612744,400975027,2,7,25,1,"Layup Shot","2PT Field Goal",1,"Chicago Bulls",-5,13,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-06,2017,3975,1610612744,400974899,1,0,03,1,"Layup Shot","2PT Field Goal",3,"Miami Heat",-8,34,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-10-25,2017,3975,1610612744,400974814,1,1,43,0,"Layup Shot","2PT Field Goal",1,"Toronto Raptors",-3,18,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-27,2017,3975,1610612744,400975474,3,6,41,1,"Layup Shot","2PT Field Goal",1,"Boston Celtics",9,17,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-12-01,2017,3975,1610612744,400975069,3,2,06,0,"Layup Shot","2PT Field Goal",1,"Orlando Magic",3,15,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-10,2017,3975,1610612744,400975577,3,0,09,1,"Layup Shot","2PT Field Goal",2,"San Antonio Spurs",2,23,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-08,2017,3975,1610612744,400975343,1,2,41,0,"Layup Shot","2PT Field Goal",2,"Denver Nuggets",10,20,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-10-29,2017,3975,1610612744,400974842,1,1,56,1,"Layup Shot","2PT Field Goal",2,"Detroit Pistons",-2,25,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-23,2017,3975,1610612744,400975445,1,11,06,0,"Layup Shot","2PT Field Goal",2,"New York Knicks",13,18,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-27,2017,3975,1610612744,400975474,3,7,06,0,"Layup Shot","2PT Field Goal",4,"Boston Celtics",19,36,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-12,2017,3975,1610612744,400975592,3,2,25,0,"Layup Shot","2PT Field Goal",2,"Phoenix Suns",6,20,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-06,2017,3975,1610612744,400974899,3,7,59,0,"Layup Shot","2PT Field Goal",2,"Miami Heat",-6,24,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-25,2017,3975,1610612744,400975459,1,7,21,1,"Layup Shot","2PT Field Goal",1,"Minnesota Timberwolves",3,15,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-06,2017,3975,1610612744,400975549,1,0,42,0,"Layup Shot","2PT Field Goal",4,"Oklahoma City Thunder",26,33,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-03,2017,3975,1610612744,400975308,4,2,46,1,"Layup Shot","2PT Field Goal",1,"Dallas Mavericks",13,1,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-17,2017,3975,1610612744,400975403,2,2,25,1,"Layup Shot","2PT Field Goal",1,"Chicago Bulls",18,7,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-12,2017,3975,1610612744,400975592,3,2,38,0,"Layup Shot","2PT Field Goal",2,"Phoenix Suns",-23,12,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-29,2017,3975,1610612744,400975063,2,5,20,0,"Layup Shot","2PT Field Goal",2,"Los Angeles Lakers",-5,29,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-03-23,2017,3975,1610612744,400975833,3,4,30,1,"Layup Shot","2PT Field Goal",3,"Atlanta Hawks",-7,32,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-10,2017,3975,1610612744,400975577,2,3,48,0,"Layup Shot","2PT Field Goal",3,"San Antonio Spurs",1,32,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-02,2017,3975,1610612744,400974868,3,5,22,0,"Layup Shot","2PT Field Goal",1,"San Antonio Spurs",-18,0,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-06,2017,3975,1610612744,400974899,3,2,21,0,"Layup Shot","2PT Field Goal",3,"Miami Heat",0,34,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-08,2017,3975,1610612744,400974914,3,4,03,0,"Layup Shot","2PT Field Goal",2,"Minnesota Timberwolves",-15,19,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-12-04,2017,3975,1610612744,400975097,2,3,22,0,"Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",-19,8,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-18,2017,3975,1610612744,400974982,1,1,23,0,"Layup Shot","2PT Field Goal",7,"Philadelphia 76ers",-40,65,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-12-04,2017,3975,1610612744,400975097,3,0,56,1,"Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",-16,7,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-10-17,2017,3975,1610612744,400974438,4,10,55,0,"Layup Shot","2PT Field Goal",2,"Houston Rockets",9,21,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-04,2017,3975,1610612744,400975312,3,3,15,0,"Layup Shot","2PT Field Goal",8,"Houston Rockets",27,76,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-02,2017,3975,1610612744,400975520,3,8,59,0,"Layup Shot","2PT Field Goal",3,"Sacramento Kings",-32,16,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-24,2017,3975,1610612744,400975633,2,2,39,0,"Layup Shot","2PT Field Goal",1,"Oklahoma City Thunder",4,18,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-24,2017,3975,1610612744,400975633,1,8,24,0,"Layup Shot","2PT Field Goal",3,"Oklahoma City Thunder",-17,36,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-10-27,2017,3975,1610612744,400974826,1,5,02,1,"Layup Shot","2PT Field Goal",2,"Washington Wizards",-7,22,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-26,2017,3975,1610612744,400975646,3,8,56,0,"Layup Shot","2PT Field Goal",0,"New York Knicks",5,-5,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-12,2017,3975,1610612744,400975592,1,0,41,0,"Layup Shot","2PT Field Goal",1,"Phoenix Suns",-3,16,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-12-03,2017,3975,1610612744,400975086,3,7,20,1,"Layup Shot","2PT Field Goal",0,"Miami Heat",-5,0,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-02,2017,3975,1610612744,400974868,3,1,58,0,"Pullup Jump shot","2PT Field Goal",18,"San Antonio Spurs",-158,104,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-13,2017,3975,1610612744,400975377,4,1,17,0,"Pullup Jump shot","2PT Field Goal",15,"Toronto Raptors",-62,138,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-06,2017,3975,1610612744,400975549,3,7,42,1,"Pullup Jump shot","3PT Field Goal",25,"Oklahoma City Thunder",145,214,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-11,2017,3975,1610612744,400974935,2,5,53,1,"Pullup Jump shot","3PT Field Goal",26,"Philadelphia 76ers",58,260,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-29,2017,3975,1610612744,400975063,4,6,33,1,"Pullup Jump shot","2PT Field Goal",14,"Los Angeles Lakers",-59,132,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-03,2017,3975,1610612744,400975528,2,1,47,0,"Pullup Jump shot","3PT Field Goal",24,"Denver Nuggets",204,127,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-02,2017,3975,1610612744,400975520,1,7,33,0,"Pullup Jump shot","3PT Field Goal",25,"Sacramento Kings",138,210,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-03,2017,3975,1610612744,400975528,1,3,08,0,"Pullup Jump shot","3PT Field Goal",24,"Denver Nuggets",88,226,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-12-30,2017,3975,1610612744,400975281,3,11,24,1,"Pullup Jump shot","2PT Field Goal",18,"Memphis Grizzlies",107,148,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-02,2017,3975,1610612744,400975520,1,4,24,1,"Pullup Jump shot","3PT Field Goal",27,"Sacramento Kings",-55,270,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-19,2017,3975,1610612744,400974987,1,7,17,0,"Pullup Jump shot","3PT Field Goal",28,"Brooklyn Nets",120,253,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-12-30,2017,3975,1610612744,400975281,3,10,28,1,"Pullup Jump shot","3PT Field Goal",26,"Memphis Grizzlies",84,255,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-23,2017,3975,1610612744,400975445,4,2,18,1,"Pullup Jump shot","3PT Field Goal",26,"New York Knicks",61,256,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-19,2017,3975,1610612744,400974987,3,2,28,1,"Pullup Jump shot","3PT Field Goal",25,"Brooklyn Nets",-203,149,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-19,2017,3975,1610612744,400974987,2,2,40,1,"Pullup Jump shot","2PT Field Goal",16,"Brooklyn Nets",96,140,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-12-30,2017,3975,1610612744,400975281,1,9,52,1,"Pullup Jump shot","3PT Field Goal",26,"Memphis Grizzlies",18,263,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-19,2017,3975,1610612744,400974987,1,9,35,1,"Pullup Jump shot","2PT Field Goal",16,"Brooklyn Nets",83,138,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-08,2017,3975,1610612744,400974914,2,1,20,1,"Pullup Jump shot","2PT Field Goal",14,"Minnesota Timberwolves",-67,127,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-19,2017,3975,1610612744,400974987,3,8,27,1,"Pullup Jump shot","2PT Field Goal",18,"Brooklyn Nets",-13,189,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-19,2017,3975,1610612744,400974987,2,2,11,1,"Pullup Jump shot","3PT Field Goal",24,"Brooklyn Nets",-47,242,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-19,2017,3975,1610612744,400974987,1,6,08,1,"Pullup Jump shot","2PT Field Goal",20,"Brooklyn Nets",-35,206,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-25,2017,3975,1610612744,400975459,4,2,37,0,"Pullup Jump shot","2PT Field Goal",18,"Minnesota Timberwolves",110,147,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-13,2017,3975,1610612744,400975377,4,3,35,1,"Pullup Jump shot","3PT Field Goal",24,"Toronto Raptors",6,248,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-08,2017,3975,1610612744,400975343,3,4,47,1,"Pullup Jump shot","2PT Field Goal",18,"Denver Nuggets",136,127,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-12-01,2017,3975,1610612744,400975069,1,9,35,1,"Pullup Jump shot","2PT Field Goal",16,"Orlando Magic",-144,75,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-17,2017,3975,1610612744,400975403,1,9,46,1,"Pullup Jump shot","2PT Field Goal",15,"Chicago Bulls",6,157,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-26,2017,3975,1610612744,400975646,3,10,59,1,"Pullup Jump shot","3PT Field Goal",25,"New York Knicks",-133,222,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-26,2017,3975,1610612744,400975646,1,9,55,0,"Pullup Jump shot","3PT Field Goal",26,"New York Knicks",20,267,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-27,2017,3975,1610612744,400975474,3,11,39,1,"Pullup Jump shot","2PT Field Goal",21,"Boston Celtics",-170,131,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-10-29,2017,3975,1610612744,400974842,3,4,00,0,"Pullup Jump shot","3PT Field Goal",27,"Detroit Pistons",-6,274,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-10-29,2017,3975,1610612744,400974842,3,4,34,1,"Pullup Jump shot","3PT Field Goal",25,"Detroit Pistons",88,241,0,0.00,,0.00,0.00
